source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
property_prices_in_tunisia,777,apartment,Ariana,La Soukra,La Soukra,La Soukra,250.0,3.0,1.0,950000.0
property_prices_in_tunisia,778,apartment,Ariana,Ennasr,Ennasr,Ennasr,186.0,4.0,2.0,380000.0
property_prices_in_tunisia,781,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,400.0,4.0,1.0,230000.0
property_prices_in_tunisia,784,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,530.0,4.0,1.0,900000.0
property_prices_in_tunisia,793,apartment,Ariana,La Soukra,La Soukra,La Soukra,70.0,2.0,1.0,170000.0
property_prices_in_tunisia,796,house,Ariana,Mnihla,Mnihla,Mnihla,157.0,3.0,1.0,95000.0
property_prices_in_tunisia,797,house,Ariana,Mnihla,Mnihla,Mnihla,190.0,4.0,1.0,135000.0
property_prices_in_tunisia,807,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,360.0,6.0,2.0,400000.0
property_prices_in_tunisia,810,house,Ariana,La Soukra,La Soukra,La Soukra,320.0,4.0,1.0,600000.0
property_prices_in_tunisia,818,apartment,Ariana,Ghazela,Ghazela,Ghazela,124.0,2.0,2.0,229400.0
property_prices_in_tunisia,825,apartment,Ariana,La Soukra,La Soukra,La Soukra,160.0,3.0,2.0,270000.0
property_prices_in_tunisia,840,house,Ariana,Mnihla,Mnihla,Mnihla,200.0,4.0,1.0,140000.0
property_prices_in_tunisia,842,apartment,Ariana,La Soukra,La Soukra,La Soukra,128.0,2.0,1.0,360000.0
property_prices_in_tunisia,846,apartment,Ariana,La Soukra,La Soukra,La Soukra,131.0,2.0,1.0,181000.0
property_prices_in_tunisia,847,apartment,Ariana,La Soukra,La Soukra,La Soukra,144.0,2.0,1.0,430000.0
property_prices_in_tunisia,871,house,Ariana,La Soukra,La Soukra,La Soukra,250.0,5.0,1.0,520000.0
property_prices_in_tunisia,872,apartment,Ariana,Ariana,Ariana,Ariana,110.0,3.0,1.0,120000.0
property_prices_in_tunisia,879,house,Ariana,Raoued,Raoued,Raoued,98.0,3.0,1.0,75000.0
property_prices_in_tunisia,880,apartment,Ariana,Ghazela,Ghazela,Ghazela,140.0,3.0,1.0,290000.0
property_prices_in_tunisia,895,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,96.0,3.0,2.0,220000.0
property_prices_in_tunisia,904,apartment,Ariana,Ariana,Ariana,Ariana,100.0,2.0,1.0,220000.0
property_prices_in_tunisia,920,house,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,140.0,4.0,1.0,120000.0
property_prices_in_tunisia,922,house,Ariana,Raoued,Raoued,Raoued,140.0,3.0,1.0,120000.0
property_prices_in_tunisia,927,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,250.0,6.0,2.0,230000.0
property_prices_in_tunisia,933,house,Ariana,Raoued,Raoued,Raoued,440.0,2.0,1.0,270000.0
property_prices_in_tunisia,934,apartment,Ariana,La Soukra,La Soukra,La Soukra,70.0,1.0,1.0,195000.0
property_prices_in_tunisia,935,house,Ariana,Raoued,Raoued,Raoued,300.0,6.0,2.0,210000.0
property_prices_in_tunisia,940,house,Ariana,Ariana,Ariana,Ariana,436.0,5.0,2.0,900000.0
property_prices_in_tunisia,941,house,Ariana,La Soukra,La Soukra,La Soukra,550.0,5.0,1.0,1300000.0
property_prices_in_tunisia,943,house,Ariana,La Soukra,La Soukra,La Soukra,300.0,3.0,3.0,980000.0
property_prices_in_tunisia,946,apartment,Ariana,Chotrana,Chotrana,Chotrana,116.0,2.0,2.0,310000.0
property_prices_in_tunisia,947,house,Ariana,La Soukra,La Soukra,La Soukra,380.0,4.0,2.0,770000.0
property_prices_in_tunisia,952,house,Ariana,La Soukra,La Soukra,La Soukra,900.0,5.0,3.0,1300000.0
property_prices_in_tunisia,954,house,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,1000.0,5.0,1.0,420000.0
property_prices_in_tunisia,957,house,Ariana,Ariana,Ariana,Ariana,300.0,12.0,5.0,400000.0
property_prices_in_tunisia,973,apartment,Ariana,Ennasr,Ennasr,Ennasr,222.0,4.0,2.0,530000.0
property_prices_in_tunisia,974,apartment,Ariana,Ennasr,Ennasr,Ennasr,170.0,3.0,2.0,415000.0
property_prices_in_tunisia,975,apartment,Ariana,Ennasr,Ennasr,Ennasr,200.0,3.0,2.0,530000.0
property_prices_in_tunisia,976,apartment,Ariana,Ghazela,Ghazela,Ghazela,105.0,2.0,1.0,205000.0
property_prices_in_tunisia,1012,apartment,Ariana,La Soukra,La Soukra,La Soukra,106.0,2.0,1.0,240000.0
property_prices_in_tunisia,1025,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,200.0,2.0,1.0,270000.0
property_prices_in_tunisia,1027,apartment,Ariana,La Soukra,La Soukra,La Soukra,113.0,3.0,1.0,220000.0
property_prices_in_tunisia,1029,apartment,Ariana,Raoued,Raoued,Raoued,31.0,1.0,1.0,95000.0
property_prices_in_tunisia,1032,house,Ariana,Mnihla,Mnihla,Mnihla,718.0,8.0,2.0,600000.0
property_prices_in_tunisia,1034,apartment,Ariana,Ghazela,Ghazela,Ghazela,94.0,2.0,1.0,130000.0
property_prices_in_tunisia,1036,apartment,Ariana,Ghazela,Ghazela,Ghazela,105.0,2.0,1.0,215000.0
property_prices_in_tunisia,1048,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,100.0,3.0,1.0,107000.0
property_prices_in_tunisia,1053,house,Ariana,Raoued,Raoued,Raoued,100.0,3.0,1.0,58000.0
property_prices_in_tunisia,1056,apartment,Ariana,Ennasr,Ennasr,Ennasr,157.0,4.0,3.0,360000.0
property_prices_in_tunisia,1057,house,Ariana,Ennasr,Ennasr,Ennasr,600.0,7.0,4.0,1890000.0
property_prices_in_tunisia,1059,apartment,Ariana,Ennasr,Ennasr,Ennasr,200.0,3.0,3.0,485000.0
property_prices_in_tunisia,1060,apartment,Ariana,Ennasr,Ennasr,Ennasr,150.0,3.0,2.0,395000.0
property_prices_in_tunisia,1063,apartment,Ariana,Ghazela,Ghazela,Ghazela,205.0,3.0,2.0,350000.0
property_prices_in_tunisia,1067,apartment,Ariana,Ghazela,Ghazela,Ghazela,205.0,2.0,2.0,350000.0
property_prices_in_tunisia,1068,apartment,Ariana,Ennasr,Ennasr,Ennasr,111.0,2.0,1.0,220000.0
property_prices_in_tunisia,1076,apartment,Ariana,Ennasr,Ennasr,Ennasr,169.0,3.0,2.0,360000.0
property_prices_in_tunisia,1077,house,Ariana,Raoued,Raoued,Raoued,180.0,3.0,1.0,180000.0
property_prices_in_tunisia,1081,apartment,Ariana,Ariana,Ariana,Ariana,130.0,3.0,2.0,245000.0
property_prices_in_tunisia,1082,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,135.0,3.0,2.0,335000.0
property_prices_in_tunisia,1085,house,Ariana,Ariana,Ariana,Ariana,426.0,6.0,2.0,380000.0
property_prices_in_tunisia,1088,apartment,Ariana,La Soukra,La Soukra,La Soukra,140.0,3.0,2.0,260000.0
property_prices_in_tunisia,1094,house,Ariana,Raoued,Raoued,Raoued,187.0,6.0,2.0,210000.0
property_prices_in_tunisia,1095,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,450.0,4.0,1.0,220000.0
property_prices_in_tunisia,1126,apartment,Ariana,La Soukra,La Soukra,La Soukra,170.0,3.0,1.0,405000.0
property_prices_in_tunisia,1129,house,Ariana,La Soukra,La Soukra,La Soukra,1651.0,4.0,2.0,1550000.0
property_prices_in_tunisia,1132,apartment,Ariana,La Soukra,La Soukra,La Soukra,76.0,3.0,1.0,115000.0
property_prices_in_tunisia,1135,house,Ariana,Raoued,Raoued,Raoued,300.0,4.0,1.0,210000.0
property_prices_in_tunisia,1136,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,75.0,2.0,1.0,98000.0
property_prices_in_tunisia,1138,house,Ariana,Chotrana,Chotrana,Chotrana,500.0,3.0,2.0,950000.0
property_prices_in_tunisia,1145,house,Ariana,Mnihla,Mnihla,Mnihla,750.0,4.0,1.0,600000.0
property_prices_in_tunisia,1147,apartment,Ariana,Mnihla,Mnihla,Mnihla,75.0,2.0,1.0,120000.0
property_prices_in_tunisia,1162,house,Ariana,Raoued,Raoued,Raoued,90.0,3.0,1.0,70000.0
property_prices_in_tunisia,1164,house,Ariana,La Soukra,La Soukra,La Soukra,170.0,4.0,2.0,380000.0
property_prices_in_tunisia,1167,apartment,Ariana,La Soukra,La Soukra,La Soukra,154.0,3.0,1.0,320000.0
property_prices_in_tunisia,1169,apartment,Ariana,Ghazela,Ghazela,Ghazela,65.0,3.0,1.0,95000.0
property_prices_in_tunisia,1170,apartment,Ariana,La Soukra,La Soukra,La Soukra,130.0,2.0,1.0,320000.0
property_prices_in_tunisia,1174,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,1045.0,5.0,2.0,1800000.0
property_prices_in_tunisia,1178,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,450.0,4.0,1.0,250000.0
property_prices_in_tunisia,1187,apartment,Ariana,Ennasr,Ennasr,Ennasr,100.0,4.0,1.0,280000.0
property_prices_in_tunisia,1189,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,55.0,1.0,1.0,145000.0
property_prices_in_tunisia,1190,house,Ariana,Raoued,Raoued,Raoued,151.0,3.0,2.0,220000.0
property_prices_in_tunisia,1195,house,Ariana,Ennasr,Ennasr,Ennasr,206.0,3.0,3.0,550000.0
property_prices_in_tunisia,1196,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,130.0,2.0,1.0,280000.0
property_prices_in_tunisia,1201,house,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,300.0,5.0,5.0,630000.0
property_prices_in_tunisia,1211,house,Ariana,Ghazela,Ghazela,Ghazela,500.0,4.0,3.0,800000.0
property_prices_in_tunisia,1212,house,Ariana,Ghazela,Ghazela,Ghazela,340.0,3.0,1.0,460000.0
property_prices_in_tunisia,1221,house,Ariana,La Soukra,La Soukra,La Soukra,200.0,3.0,1.0,70000.0
property_prices_in_tunisia,1222,apartment,Ariana,Raoued,Raoued,Raoued,300.0,4.0,3.0,390000.0
property_prices_in_tunisia,1224,house,Ariana,Ettadhamen,Ettadhamen,Ettadhamen,130.0,4.0,1.0,135000.0
property_prices_in_tunisia,1225,apartment,Ariana,La Soukra,La Soukra,La Soukra,121.0,2.0,2.0,328000.0
property_prices_in_tunisia,1226,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,64.0,1.0,1.0,161000.0
property_prices_in_tunisia,1230,house,Ariana,La Soukra,La Soukra,La Soukra,320.0,5.0,2.0,600000.0
property_prices_in_tunisia,1250,house,Ariana,La Soukra,La Soukra,La Soukra,250.0,4.0,4.0,800000.0
property_prices_in_tunisia,1251,apartment,Ariana,La Soukra,La Soukra,La Soukra,132.0,2.0,2.0,300000.0
property_prices_in_tunisia,1252,apartment,Ariana,La Soukra,La Soukra,La Soukra,128.0,2.0,1.0,237000.0
property_prices_in_tunisia,1253,house,Ariana,La Soukra,La Soukra,La Soukra,320.0,3.0,4.0,985000.0
property_prices_in_tunisia,1254,apartment,Ariana,La Soukra,La Soukra,La Soukra,135.0,2.0,2.0,328000.0
property_prices_in_tunisia,1273,house,Ariana,Raoued,Raoued,Raoued,100.0,2.0,1.0,140000.0
property_prices_in_tunisia,1275,apartment,Ariana,Ennasr,Ennasr,Ennasr,146.0,2.0,2.0,350000.0
property_prices_in_tunisia,1277,house,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,500.0,4.0,2.0,400000.0
property_prices_in_tunisia,1279,apartment,Ariana,Ennasr,Ennasr,Ennasr,131.0,3.0,2.0,370000.0
property_prices_in_tunisia,1280,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,126.0,3.0,1.0,330000.0
property_prices_in_tunisia,1281,house,Ariana,Raoued,Raoued,Raoued,110.0,2.0,1.0,150000.0
property_prices_in_tunisia,1283,apartment,Ariana,Mnihla,Mnihla,Mnihla,90.0,3.0,1.0,200000.0
property_prices_in_tunisia,1292,apartment,Ariana,Raoued,Raoued,Raoued,80.0,2.0,1.0,125000.0
property_prices_in_tunisia,1302,apartment,Ariana,La Soukra,La Soukra,La Soukra,139.0,3.0,1.0,245000.0
property_prices_in_tunisia,1306,apartment,Ariana,La Soukra,La Soukra,La Soukra,120.0,2.0,1.0,100000.0
property_prices_in_tunisia,1311,apartment,Ariana,La Soukra,La Soukra,La Soukra,128.0,3.0,1.0,240000.0
property_prices_in_tunisia,1324,apartment,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,45.0,1.0,1.0,145000.0
property_prices_in_tunisia,1325,apartment,Ariana,Ennasr,Ennasr,Ennasr,68.0,1.0,1.0,170000.0
property_prices_in_tunisia,1329,apartment,Ariana,Ennasr,Ennasr,Ennasr,67.0,1.0,1.0,178000.0
property_prices_in_tunisia,1333,apartment,Ariana,Ennasr,Ennasr,Ennasr,167.0,4.0,3.0,370000.0
property_prices_in_tunisia,1334,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,98.0,3.0,1.0,200000.0
property_prices_in_tunisia,1339,apartment,Ariana,Chotrana,Chotrana,Chotrana,116.0,2.0,2.0,160000.0
property_prices_in_tunisia,1340,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,140.0,2.0,2.0,180000.0
property_prices_in_tunisia,1341,apartment,Ariana,Ennasr,Ennasr,Ennasr,75.0,2.0,1.0,190000.0
property_prices_in_tunisia,1350,apartment,Ariana,La Soukra,La Soukra,La Soukra,191.0,3.0,3.0,529000.0
property_prices_in_tunisia,1353,apartment,Ariana,Ennasr,Ennasr,Ennasr,178.0,3.0,1.0,369510.0
property_prices_in_tunisia,1354,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,105.0,4.0,1.0,180000.0
property_prices_in_tunisia,1361,apartment,Ariana,Ennasr,Ennasr,Ennasr,115.0,2.0,1.0,255000.0
property_prices_in_tunisia,1373,apartment,Ariana,La Soukra,La Soukra,La Soukra,110.0,4.0,1.0,220000.0
property_prices_in_tunisia,1374,house,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,110.0,5.0,1.0,290000.0
property_prices_in_tunisia,1377,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,80.0,2.0,1.0,120000.0
property_prices_in_tunisia,1380,apartment,Ariana,Ennasr,Ennasr,Ennasr,112.0,3.0,2.0,260000.0
property_prices_in_tunisia,1384,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,124.0,2.0,1.0,265000.0
property_prices_in_tunisia,1389,apartment,Ariana,La Soukra,La Soukra,La Soukra,122.0,3.0,2.0,280000.0
property_prices_in_tunisia,1392,apartment,Ariana,Ghazela,Ghazela,Ghazela,65.0,2.0,1.0,140000.0
property_prices_in_tunisia,1397,apartment,Ariana,Ennasr,Ennasr,Ennasr,163.0,4.0,3.0,360000.0
property_prices_in_tunisia,1400,house,Ariana,Ghazela,Ghazela,Ghazela,460.0,3.0,2.0,520000.0
property_prices_in_tunisia,1401,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,105.0,3.0,1.0,158000.0
property_prices_in_tunisia,1404,house,Ariana,Chotrana,Chotrana,Chotrana,250.0,4.0,1.0,600000.0
property_prices_in_tunisia,1409,house,Ariana,Ennasr,Ennasr,Ennasr,250.0,4.0,2.0,370000.0
property_prices_in_tunisia,1420,apartment,Ariana,La Soukra,La Soukra,La Soukra,307.0,4.0,2.0,1300000.0
property_prices_in_tunisia,1425,house,Ariana,Mnihla,Mnihla,Mnihla,170.0,4.0,3.0,200000.0
property_prices_in_tunisia,1428,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,90.0,3.0,1.0,160000.0
property_prices_in_tunisia,1437,house,Ariana,Raoued,Raoued,Raoued,550.0,4.0,2.0,400000.0
property_prices_in_tunisia,1445,apartment,Ariana,La Soukra,La Soukra,La Soukra,150.0,4.0,3.0,350000.0
property_prices_in_tunisia,1446,house,Ariana,Chotrana,Chotrana,Chotrana,600.0,3.0,2.0,320000.0
property_prices_in_tunisia,1450,house,Ariana,La Soukra,La Soukra,La Soukra,100.0,2.0,1.0,400000.0
property_prices_in_tunisia,1466,house,Ariana,La Soukra,La Soukra,La Soukra,395.0,5.0,3.0,1027188.0
property_prices_in_tunisia,1477,house,Ariana,Ghazela,Ghazela,Ghazela,139.0,3.0,1.0,300000.0
property_prices_in_tunisia,1478,apartment,Ariana,Ghazela,Ghazela,Ghazela,110.0,2.0,1.0,250000.0
property_prices_in_tunisia,1479,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,200.0,3.0,1.0,260000.0
property_prices_in_tunisia,1480,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,90.0,2.0,1.0,200000.0
property_prices_in_tunisia,1482,apartment,Ariana,Ariana,Ariana,Ariana,110.0,2.0,2.0,220000.0
property_prices_in_tunisia,1486,house,Ariana,Raoued,Raoued,Raoued,98.0,2.0,1.0,75000.0
property_prices_in_tunisia,1492,house,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,370.0,3.0,2.0,470000.0
property_prices_in_tunisia,1503,house,Ariana,Ghazela,Ghazela,Ghazela,300.0,6.0,2.0,480000.0
property_prices_in_tunisia,1504,apartment,Ariana,La Soukra,La Soukra,La Soukra,158.0,3.0,2.0,340000.0
property_prices_in_tunisia,1512,apartment,Ariana,Ghazela,Ghazela,Ghazela,120.0,3.0,1.0,300000.0
property_prices_in_tunisia,1519,apartment,Ariana,Ennasr,Ennasr,Ennasr,100.0,3.0,1.0,230000.0
property_prices_in_tunisia,1520,house,Ariana,Ennasr,Ennasr,Ennasr,277.0,4.0,2.0,580000.0
property_prices_in_tunisia,1526,house,Ariana,Ettadhamen,Ettadhamen,Ettadhamen,162.0,3.0,1.0,140000.0
property_prices_in_tunisia,1534,house,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,300.0,4.0,1.0,175000.0
property_prices_in_tunisia,1535,house,Ariana,Raoued,Raoued,Raoued,150.0,3.0,1.0,165000.0
property_prices_in_tunisia,1537,apartment,Ariana,Ennasr,Ennasr,Ennasr,67.0,1.0,1.0,179000.0
property_prices_in_tunisia,1538,apartment,Ariana,Ennasr,Ennasr,Ennasr,156.0,3.0,3.0,335000.0
property_prices_in_tunisia,1539,apartment,Ariana,Ennasr,Ennasr,Ennasr,199.0,3.0,3.0,410000.0
property_prices_in_tunisia,1544,house,Ariana,Ghazela,Ghazela,Ghazela,280.0,8.0,3.0,1450000.0
property_prices_in_tunisia,1548,house,Ariana,Ariana,Ariana,Ariana,130.0,6.0,2.0,225000.0
property_prices_in_tunisia,1550,apartment,Ariana,Raoued,Raoued,Raoued,76.0,2.0,1.0,115000.0
property_prices_in_tunisia,1551,apartment,Ariana,Ennasr,Ennasr,Ennasr,188.0,3.0,2.0,760000.0
property_prices_in_tunisia,1554,apartment,Ariana,Ariana,Ariana,Ariana,70.0,3.0,1.0,110000.0
property_prices_in_tunisia,1555,apartment,Ariana,La Soukra,La Soukra,La Soukra,100.0,2.0,1.0,215000.0
property_prices_in_tunisia,1558,apartment,Ariana,Ariana,Ariana,Ariana,70.0,1.0,1.0,123000.0
property_prices_in_tunisia,1561,house,Ariana,Ariana,Ariana,Ariana,1325.0,3.0,2.0,800000.0
property_prices_in_tunisia,1566,house,Ariana,Chotrana,Chotrana,Chotrana,600.0,7.0,4.0,1100000.0
property_prices_in_tunisia,1571,apartment,Ariana,Ghazela,Ghazela,Ghazela,55.0,1.0,1.0,125000.0
property_prices_in_tunisia,1574,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,147.0,3.0,2.0,270000.0
property_prices_in_tunisia,1577,house,Ariana,La Soukra,La Soukra,La Soukra,100.0,4.0,1.0,165000.0
property_prices_in_tunisia,1579,house,Ariana,Ennasr,Ennasr,Ennasr,570.0,6.0,2.0,980000.0
property_prices_in_tunisia,1580,apartment,Ariana,La Soukra,La Soukra,La Soukra,186.0,3.0,3.0,465000.0
property_prices_in_tunisia,1583,house,Ariana,La Soukra,La Soukra,La Soukra,400.0,4.0,4.0,690000.0
property_prices_in_tunisia,1584,house,Ariana,Ariana,Ariana,Ariana,200.0,5.0,2.0,350000.0
property_prices_in_tunisia,1589,apartment,Ariana,Ennasr,Ennasr,Ennasr,180.0,3.0,1.0,320000.0
property_prices_in_tunisia,1598,house,Ariana,La Soukra,La Soukra,La Soukra,1100.0,6.0,2.0,1650000.0
property_prices_in_tunisia,1607,apartment,Ariana,Raoued,Raoued,Raoued,75.0,2.0,1.0,110000.0
property_prices_in_tunisia,1612,apartment,Ariana,Ghazela,Ghazela,Ghazela,180.0,4.0,2.0,430000.0
property_prices_in_tunisia,1613,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,56.0,2.0,1.0,158000.0
property_prices_in_tunisia,1617,house,Ariana,Ghazela,Ghazela,Ghazela,350.0,3.0,1.0,490000.0
property_prices_in_tunisia,1619,apartment,Ariana,Chotrana,Chotrana,Chotrana,500.0,1.0,1.0,200000.0
property_prices_in_tunisia,1622,apartment,Ariana,La Soukra,La Soukra,La Soukra,120.0,3.0,1.0,240000.0
property_prices_in_tunisia,1625,apartment,Ariana,Ghazela,Ghazela,Ghazela,92.0,2.0,1.0,190000.0
property_prices_in_tunisia,1631,house,Ariana,La Soukra,La Soukra,La Soukra,320.0,3.0,2.0,600000.0
property_prices_in_tunisia,1632,apartment,Ariana,Ennasr,Ennasr,Ennasr,175.0,4.0,2.0,300000.0
property_prices_in_tunisia,1642,house,Ariana,Ennasr,Ennasr,Ennasr,490.0,4.0,1.0,1250000.0
property_prices_in_tunisia,1663,apartment,Ariana,Ennasr,Ennasr,Ennasr,147.0,3.0,1.0,350000.0
property_prices_in_tunisia,1665,house,Ariana,Mnihla,Mnihla,Mnihla,180.0,3.0,2.0,350000.0
property_prices_in_tunisia,1668,house,Ariana,La Soukra,La Soukra,La Soukra,510.0,5.0,5.0,1100000.0
property_prices_in_tunisia,1670,apartment,Ariana,Ariana,Ariana,Ariana,126.0,3.0,1.0,255000.0
property_prices_in_tunisia,1672,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,116.0,4.0,1.0,165000.0
property_prices_in_tunisia,1678,house,Ariana,La Soukra,La Soukra,La Soukra,496.0,5.0,3.0,760000.0
property_prices_in_tunisia,1682,house,Ariana,Ghazela,Ghazela,Ghazela,200.0,4.0,1.0,290000.0
property_prices_in_tunisia,1702,house,Ariana,Raoued,Raoued,Raoued,80.0,3.0,1.0,60000.0
property_prices_in_tunisia,1726,apartment,Ariana,Ennasr,Ennasr,Ennasr,65.0,2.0,1.0,180000.0
property_prices_in_tunisia,1727,apartment,Ariana,Ennasr,Ennasr,Ennasr,104.0,2.0,1.0,205000.0
property_prices_in_tunisia,1734,house,Ariana,La Soukra,La Soukra,La Soukra,480.0,4.0,3.0,840000.0
property_prices_in_tunisia,1736,apartment,Ariana,Chotrana,Chotrana,Chotrana,111.0,2.0,1.0,154000.0
property_prices_in_tunisia,1741,apartment,Ariana,Chotrana,Chotrana,Chotrana,131.0,2.0,2.0,181000.0
property_prices_in_tunisia,1748,apartment,Ariana,La Soukra,La Soukra,La Soukra,190.0,3.0,1.0,340000.0
property_prices_in_tunisia,1750,apartment,Ariana,Ennasr,Ennasr,Ennasr,70.0,1.0,1.0,120000.0
property_prices_in_tunisia,1755,apartment,Ariana,Ennasr,Ennasr,Ennasr,162.0,3.0,2.0,356994.0
property_prices_in_tunisia,1756,house,Ariana,Ennasr,Ennasr,Ennasr,520.0,6.0,3.0,950000.0
property_prices_in_tunisia,1757,house,Ariana,Chotrana,Chotrana,Chotrana,210.0,3.0,2.0,480000.0
property_prices_in_tunisia,1766,house,Ariana,Chotrana,Chotrana,Chotrana,400.0,5.0,2.0,630000.0
property_prices_in_tunisia,1767,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,82.0,3.0,1.0,230000.0
property_prices_in_tunisia,1770,apartment,Ariana,La Soukra,La Soukra,La Soukra,148.0,3.0,2.0,420000.0
property_prices_in_tunisia,1777,apartment,Ariana,La Soukra,La Soukra,La Soukra,112.0,2.0,1.0,190000.0
property_prices_in_tunisia,1778,house,Ariana,La Soukra,La Soukra,La Soukra,700.0,5.0,5.0,1250000.0
property_prices_in_tunisia,1782,house,Ariana,Mnihla,Mnihla,Mnihla,123.0,6.0,2.0,160000.0
property_prices_in_tunisia,1789,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,99.0,4.0,2.0,200000.0
property_prices_in_tunisia,1790,house,Ariana,Chotrana,Chotrana,Chotrana,411.0,4.0,1.0,350000.0
property_prices_in_tunisia,1792,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,500.0,3.0,2.0,390000.0
property_prices_in_tunisia,1793,apartment,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,500.0,3.0,2.0,390000.0
property_prices_in_tunisia,1800,apartment,Ariana,Ariana,Ariana,Ariana,110.0,4.0,1.0,143000.0
property_prices_in_tunisia,1808,house,Ariana,Borj Louzir,Borj Louzir,Borj Louzir,227.0,3.0,2.0,440000.0
property_prices_in_tunisia,1812,apartment,Ariana,Jardins D'el Menzah,Jardins D'el Menzah,Jardins D'el Menzah,140.0,4.0,1.0,235000.0
property_prices_in_tunisia,1815,house,Ariana,Ghazela,Ghazela,Ghazela,375.0,4.0,2.0,650000.0
property_prices_in_tunisia,1826,apartment,Ariana,La Soukra,La Soukra,La Soukra,160.0,3.0,3.0,350000.0
property_prices_in_tunisia,1838,apartment,Ariana,Mnihla,Mnihla,Mnihla,120.0,3.0,1.0,150000.0
property_prices_in_tunisia,1844,house,Ariana,Mnihla,Mnihla,Mnihla,119.0,2.0,1.0,160000.0
property_prices_in_tunisia,1845,apartment,Ariana,Ariana,Ariana,Ariana,100.0,3.0,1.0,150000.0
property_prices_in_tunisia,1848,house,Ariana,Ghazela,Ghazela,Ghazela,460.0,5.0,3.0,450000.0
property_prices_in_tunisia,1857,apartment,Ariana,Ennasr,Ennasr,Ennasr,135.0,3.0,3.0,300000.0
property_prices_in_tunisia,1860,apartment,Ariana,Ghazela,Ghazela,Ghazela,120.0,3.0,2.0,220000.0
property_prices_in_tunisia,1864,apartment,Ariana,Ghazela,Ghazela,Ghazela,124.0,2.0,2.0,200000.0
