id_annonce;source_dataset;titre;type_bien;type_transaction;prix_tnd;prix_texte_brut;gouvernorat;ville;quartier;adresse_brute;surface_habitable_m2;surface_terrain_m2;nb_pieces;nb_chambres;nb_salles_bain;meuble;terrasse;securite;latitude;longitude;zone_littorale;moyens_paiement;telephone;date_publication;date_extraction;url_annonce;log_prix;piscine;garage;climatisation;jardin
11598;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;131000.0;Non précisé;Manouba;Mannouba;Mannouba;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11599;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;240000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11617;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;600000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;145.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;23/12/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11639;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;450000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;171.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;26/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11653;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;291035.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;118.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11657;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;130000.0;Non précisé;Ben Arous;Mornag;Mornag;Non précisé;78.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11697;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;130000.0;Non précisé;Ben Arous;Ezzahra;Ezzahra;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11714;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;265000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;124.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11716;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;550000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;174.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11718;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;140.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;17/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11727;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;130000.0;Non précisé;Ben Arous;Hammam Lif;Hammam Lif;Non précisé;76.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11731;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;245000.0;Non précisé;Tunis;Sidi El Bechir;Sidi El Bechir;Non précisé;170.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;05/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11734;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;88000.0;Non précisé;Bizerte;Ras Jebel;Ras Jebel;Non précisé;56.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;03/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11746;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;185000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;75.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11761;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;895000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;164.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11766;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;650000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;165.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11768;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;238000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;125.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11772;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;427000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;162.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;26/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11775;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;570000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;114.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11788;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;320000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;146.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11789;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;11/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11793;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;230000.0;Non précisé;Sousse;Hammam Sousse;Hammam Sousse;Non précisé;50.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11796;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;495000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;185.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11814;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;2000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;150.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;18/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11828;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;230000.0;Non précisé;Ben Arous;Rades;Rades;Non précisé;122.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;03/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11834;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;145000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11835;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;400000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;24/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11838;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;285000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;29/05/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11846;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;171550.0;Non précisé;Ben Arous;Hammam Chatt;Hammam Chatt;Non précisé;73.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11847;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;149000.0;Non précisé;Ben Arous;Ben Arous;Ben Arous;Non précisé;75.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;01/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11859;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;175000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;82.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;24/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11871;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;115.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;25/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11872;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;140000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;145.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11873;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;237000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;76.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/12/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11874;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;320000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;130.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11875;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Bizerte;Bizerte Nord;Bizerte Nord;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/09/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11883;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;655000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;131.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;22/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11884;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;195000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;125.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11901;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;330000.0;Non précisé;Ben Arous;Bou Mhel El Bassatine;Bou Mhel El Bassatine;Non précisé;230.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11902;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;3800.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;163.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11905;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Tunis;Bab Bhar;Bab Bhar;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11910;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;300000.0;Non précisé;Ben Arous;Rades;Rades;Non précisé;164.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;23/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11917;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;21000.0;Non précisé;Tunis;Le Bardo;Le Bardo;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11918;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;550000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;16/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11922;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;900000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;200.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;01/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11928;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;250000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;75.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;26/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11942;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;1500000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;400.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/11/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11973;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;1300000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;300.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11976;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;290000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;87.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
11993;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;220000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;23/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
12000;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;130000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;16/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
12008;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;165.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;22/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
12015;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;190000.0;Non précisé;Ben Arous;Rades;Rades;Non précisé;90.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;14/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
