property_type,bedrooms,bathrooms,surface_m2,price,city,neighborhood,log_price
Villa,2.0,1.0,600.0,820000.0,Sousse,Sousse,5.913813852383717
Villa,3.0,3.0,352.0,500000.0,Sousse,Hammam Sousse,5.698970004336019
Villa,3.0,2.0,810.0,3000000.0,Sousse,Hammam Sousse,6.477121254719663
Apartment,2.0,1.0,120.0,175000.0,Sousse,Sahloul,5.243038048686294
Apartment,3.0,2.0,140.0,185000.0,Sousse,Sousse Jawhara,5.267171728403014
Apartment,2.0,1.0,95.0,168000.0,Sousse,Hammam Sousse,5.225309281725863
Apartment,2.0,1.0,48.0,145000.0,Sousse,Sousse,5.161368002234975
Apartment,3.0,2.0,127.0,215000.0,Sousse,Hergla,5.332438459915605
Apartment,4.0,1.0,136.0,290000.0,Sousse,Autres villes,5.4623979978989565
Apartment,4.0,1.0,100.0,163000.0,Sousse,Autres villes,5.212187604403958
Apartment,4.0,1.0,137.0,190000.0,Sousse,Hammam Sousse,5.278753600952829
Apartment,3.0,1.0,120.0,180000.0,Sousse,Hammam Sousse,5.2552725051033065
Villa,6.0,2.0,419.0,945000.0,Sousse,Autres villes,5.975431808509263
Villa,3.0,1.0,400.0,800000.0,Sousse,Sahloul,5.903089986991944
Villa,4.0,1.0,270.0,550000.0,Sousse,Sahloul,5.740362689494244
Villa,2.0,1.0,530.0,750000.0,Sousse,Sousse,5.8750612633917
Apartment,3.0,1.0,165.0,370000.0,Sousse,Sousse,5.568201724066995
Apartment,2.0,1.0,100.0,240000.0,Sousse,Sousse,5.380211241711606
Villa,2.0,1.0,247.0,160000.0,Sousse,Sousse Sidi Abdelhamid,5.204119982655925
Apartment,2.0,1.0,90.0,130000.0,Sousse,Sousse Jawhara,5.113943352306837
Apartment,2.0,1.0,104.0,200000.0,Sousse,Sousse,5.301029995663981
Apartment,2.0,2.0,120.0,135000.0,Sousse,Sousse,5.130333768495007
Apartment,2.0,2.0,115.0,300000.0,Sousse,Akouda,5.477121254719663
Villa,2.0,1.0,110.0,140000.0,Sousse,Sousse,5.146128035678238
Villa,3.0,1.0,300.0,500000.0,Sousse,Sousse,5.698970004336019
Villa,6.0,3.0,527.0,650000.0,Sousse,Sousse Jawhara,5.812913356642856
Apartment,2.0,1.0,140.0,245000.0,Sousse,Hammam Sousse,5.389166084364533
Villa,3.0,1.0,410.0,400000.0,Sousse,Sousse,5.6020599913279625
Villa,2.0,1.0,300.0,450000.0,Sousse,Hergla,5.653212513775344
Apartment,2.0,1.0,100.0,650000.0,Sousse,Sousse Sidi Abdelhamid,5.812913356642856
Apartment,3.0,2.0,150.0,340000.0,Sousse,Sousse,5.531478917042255
Apartment,2.0,1.0,96.0,220000.0,Sousse,Kantaoui,5.342422680822207
Villa,3.0,2.0,350.0,520000.0,Sousse,Hammam Sousse,5.7160033436348
Apartment,2.0,1.0,85.0,230000.0,Sousse,Akouda,5.361727836017593
Apartment,1.0,1.0,40.0,140000.0,Sousse,Kantaoui,5.146128035678238
Apartment,2.0,1.0,116.0,250000.0,Sousse,Sahloul,5.3979400086720375
Villa,5.0,1.0,180.0,160000.0,Sousse,Sousse Médina,5.204119982655925
Apartment,2.0,1.0,66.0,140000.0,Sousse,Autres villes,5.146128035678238
Villa,2.0,1.0,120.0,75000.0,Sousse,Kalaâ Sghira,4.8750612633917
Apartment,2.0,1.0,140.0,320000.0,Sousse,Sousse,5.505149978319906
Apartment,1.0,2.0,45.0,235000.0,Sousse,Hammam Sousse,5.371067862271736
Apartment,2.0,1.0,104.0,170000.0,Sousse,Kantaoui,5.230448921378274
Villa,4.0,2.0,310.0,550000.0,Sousse,Hammam Sousse,5.740362689494244
Apartment,1.0,1.0,35.0,185000.0,Sousse,Hammam Sousse,5.267171728403014
Villa,4.0,6.0,1799.0,2046800.0,Sousse,Kantaoui,6.31107540830008
Villa,3.0,2.0,200.0,36000.0,Sousse,Zaouit-Ksibat Thrayett,4.556302500767287
Villa,4.0,2.0,270.0,270000.0,Sousse,Autres villes,5.431363764158987
Villa,2.0,1.0,200.0,410000.0,Sousse,Autres villes,5.612783856719736
Apartment,2.0,1.0,125.0,300000.0,Sousse,Sahloul,5.477121254719663
Apartment,1.0,1.0,55.0,100000.0,Sousse,Hergla,5.0
Apartment,2.0,1.0,100.0,230000.0,Sousse,Sousse Jawhara,5.361727836017593
Apartment,1.0,1.0,105.0,180000.0,Sousse,Sousse Jawhara,5.2552725051033065
Villa,3.0,1.0,492.0,370000.0,Sousse,Kalaâ Sghira,5.568201724066995
Villa,3.0,1.0,400.0,400000.0,Sousse,Kalaâ Sghira,5.6020599913279625
Villa,5.0,2.0,800.0,750000.0,Sousse,Sousse Jawhara,5.8750612633917
Apartment,2.0,2.0,90.0,370000.0,Sousse,Akouda,5.568201724066995
Villa,3.0,1.0,120.0,110000.0,Sousse,Zaouit-Ksibat Thrayett,5.041392685158225
Villa,4.0,3.0,500.0,750000.0,Sousse,Sousse Jawhara,5.8750612633917
Villa,3.0,1.0,200.0,345000.0,Sousse,Hammam Sousse,5.537819095073274
Villa,4.0,3.0,450.0,590000.0,Sousse,Kalaâ Kebira,5.770852011642144
Apartment,4.0,1.0,155.0,220000.0,Sousse,Sousse,5.342422680822207
Apartment,2.0,1.0,91.0,175000.0,Sousse,Sousse,5.243038048686294
Villa,6.0,2.0,135.0,96000.0,Sousse,Akouda,4.982271233039568
Apartment,1.0,1.0,52.0,195000.0,Sousse,Sousse,5.290034611362518
Apartment,3.0,2.0,250.0,1100000.0,Sousse,Hammam Sousse,6.041392685158225
Apartment,3.0,2.0,130.0,300000.0,Sousse,Hammam Sousse,5.477121254719663
Villa,5.0,3.0,400.0,580000.0,Sousse,Akouda,5.763427993562937
Apartment,2.0,1.0,120.0,250000.0,Sousse,Hammam Sousse,5.3979400086720375
Apartment,3.0,2.0,200.0,480000.0,Sousse,Sahloul,5.681241237375588
Villa,2.0,1.0,150.0,200000.0,Sousse,Autres villes,5.301029995663981
Villa,3.0,1.0,260.0,280000.0,Sousse,Sousse Jawhara,5.447158031342219
Apartment,2.0,1.0,80.0,135000.0,Sousse,Kantaoui,5.130333768495007
Apartment,1.0,1.0,45.0,145000.0,Sousse,Kantaoui,5.161368002234975
Apartment,1.0,1.0,52.0,70000.0,Sousse,Hammam Sousse,4.845098040014257
Apartment,4.0,1.0,195.0,300000.0,Sousse,Sousse Jawhara,5.477121254719663
Apartment,1.0,1.0,76.0,650000.0,Sousse,Sahloul,5.812913356642856
Apartment,3.0,1.0,200.0,300000.0,Sousse,Kalaâ Sghira,5.477121254719663
Apartment,1.0,1.0,55.0,185000.0,Sousse,Sousse,5.267171728403014
Villa,3.0,2.0,400.0,600000.0,Sousse,Sahloul,5.778151250383644
Villa,3.0,1.0,267.0,200000.0,Sousse,Hammam Sousse,5.301029995663981
Villa,5.0,4.0,810.0,3000000.0,Sousse,Kantaoui,6.477121254719663
Villa,4.0,3.0,470.0,320000.0,Sousse,Kalaâ Kebira,5.505149978319906
Villa,3.0,2.0,217.0,650000.0,Sousse,Sahloul,5.812913356642856
Apartment,2.0,1.0,105.0,200000.0,Sousse,Sousse,5.301029995663981
Apartment,2.0,1.0,152.0,150000.0,Sousse,Sousse Riadh,5.176091259055681
Villa,4.0,1.0,250.0,250000.0,Sousse,Autres villes,5.3979400086720375
Apartment,3.0,2.0,113.0,360000.0,Sousse,Hammam Sousse,5.556302500767287
Villa,4.0,1.0,400.0,520000.0,Sousse,Sahloul,5.7160033436348
Villa,5.0,3.0,511.0,920000.0,Sousse,Sousse Jawhara,5.963787827345556
Apartment,2.0,1.0,97.0,130000.0,Sousse,Hammam Sousse,5.113943352306837
Villa,3.0,2.0,400.0,800000.0,Sousse,Sousse Jawhara,5.903089986991944
Apartment,3.0,2.0,165.0,340000.0,Sousse,Sousse,5.531478917042255
Villa,5.0,1.0,170.0,220000.0,Sousse,Sousse Sidi Abdelhamid,5.342422680822207
Apartment,2.0,1.0,150.0,360000.0,Sousse,Sousse,5.556302500767287
Apartment,3.0,1.0,220.0,620000.0,Sousse,Hammam Sousse,5.792391689498253
Villa,3.0,1.0,180.0,400000.0,Sousse,Sousse,5.6020599913279625
Villa,5.0,3.0,570.0,700000.0,Sousse,Sousse,5.845098040014257
Apartment,3.0,1.0,170.0,220000.0,Sousse,Sousse Jawhara,5.342422680822207
Apartment,3.0,2.0,180.0,2500000.0,Sousse,Sousse,6.3979400086720375
Apartment,3.0,2.0,115.0,340000.0,Sousse,Sahloul,5.531478917042255
Apartment,2.0,1.0,110.0,210000.0,Sousse,Autres villes,5.32221929473392
Villa,3.0,1.0,140.0,185000.0,Sousse,Kantaoui,5.267171728403014
Apartment,2.0,1.0,100.0,165000.0,Sousse,Hammam Sousse,5.217483944213907
Apartment,3.0,2.0,97.0,135000.0,Sousse,Hammam Sousse,5.130333768495007
Apartment,2.0,1.0,105.0,196000.0,Sousse,Sousse,5.292256071356476
Villa,4.0,4.0,724.0,1450000.0,Sousse,Hammam Sousse,6.161368002234975
Villa,6.0,2.0,550.0,400000.0,Sousse,M'saken,5.6020599913279625
Apartment,2.0,1.0,100.0,240000.0,Sousse,Akouda,5.380211241711606
Apartment,1.0,1.0,65.0,185000.0,Sousse,Sousse Jawhara,5.267171728403014
Villa,2.0,1.0,117.0,340000.0,Sousse,Sousse,5.531478917042255
Villa,9.0,1.0,120.0,190000.0,Sousse,Sousse Jawhara,5.278753600952829
Villa,7.0,4.0,445.0,650000.0,Sousse,M'saken,5.812913356642856
Apartment,3.0,3.0,192.0,410000.0,Sousse,Sahloul,5.612783856719736
Villa,4.0,3.0,218.0,540000.0,Sousse,Sahloul,5.732393759822968
Villa,2.0,2.0,85.0,185000.0,Sousse,Sousse,5.267171728403014
Apartment,2.0,1.0,55.0,195000.0,Sousse,Sousse,5.290034611362518
Villa,4.0,1.0,195.0,320000.0,Sousse,Sousse Jawhara,5.505149978319906
Apartment,2.0,1.0,110.0,295000.0,Sousse,Sousse,5.469822015978163
Apartment,1.0,1.0,52.0,70000.0,Sousse,Hammam Sousse,4.845098040014257
Apartment,1.0,1.0,65.0,98000.0,Sousse,Hammam Sousse,4.991226075692495
Apartment,1.0,1.0,70.0,450000.0,Sousse,Kantaoui,5.653212513775344
Villa,2.0,1.0,2000.0,380000.0,Sousse,Kalaâ Kebira,5.57978359661681
Villa,3.0,1.0,535.0,500000.0,Sousse,Sousse,5.698970004336019
Villa,5.0,2.0,470.0,650000.0,Sousse,Hammam Sousse,5.812913356642856
Apartment,1.0,1.0,67.0,145000.0,Sousse,Hergla,5.161368002234975
Apartment,2.0,1.0,105.0,200000.0,Sousse,Sousse,5.301029995663981
Apartment,3.0,2.0,140.0,320000.0,Sousse,Autres villes,5.505149978319906
Villa,2.0,1.0,160.0,140000.0,Sousse,Sousse Riadh,5.146128035678238
Villa,3.0,2.0,330.0,370000.0,Sousse,Sousse Médina,5.568201724066995
Villa,3.0,2.0,217.0,650000.0,Sousse,Sahloul,5.812913356642856
Apartment,2.0,1.0,105.0,196000.0,Sousse,Sousse,5.292256071356476
Villa,3.0,1.0,273.0,265000.0,Sousse,Hergla,5.423245873936808
Villa,10.0,4.0,800.0,590000.0,Sousse,Kalaâ Kebira,5.770852011642144
Apartment,3.0,1.0,260.0,280000.0,Sousse,Sousse,5.447158031342219
Villa,8.0,4.0,383.0,1050000.0,Sousse,Akouda,6.021189299069938
Apartment,2.0,2.0,125.0,320000.0,Sousse,Sousse Jawhara,5.505149978319906
Villa,4.0,2.0,220.0,160000.0,Tataouine,Autres villes,5.204119982655925
Villa,4.0,2.0,400.0,50000.0,Tataouine,Tataouine Nord,4.698970004336019
Villa,3.0,1.0,482.0,220000.0,Tataouine,Tataouine Nord,5.342422680822207
Villa,3.0,1.0,112.0,180000.0,Tataouine,Tataouine Nord,5.2552725051033065
Villa,5.0,2.0,300.0,200000.0,Tataouine,Tataouine Nord,5.301029995663981
Villa,4.0,2.0,240.0,170000.0,Tataouine,Ghomrassen,5.230448921378274
Villa,3.0,1.0,210.0,130000.0,Tataouine,Ghomrassen,5.113943352306837
Villa,6.0,4.0,148.0,250000.0,Tozeur,Autres villes,5.3979400086720375
Villa,3.0,1.0,289.0,50000.0,Tozeur,Autres villes,4.698970004336019
Villa,10.0,4.0,160.0,200000.0,Tozeur,Tozeur,5.301029995663981
Villa,5.0,2.0,250.0,170000.0,Tozeur,Nefta,5.230448921378274
Villa,3.0,1.0,200.0,120000.0,Tozeur,Tozeur,5.079181246047625
Villa,6.0,2.0,123.0,170000.0,Tozeur,Autres villes,5.230448921378274
Villa,3.0,1.0,269.0,270000.0,Zaghouan,Zaghouan,5.431363764158987
Villa,4.0,2.0,200.0,280000.0,Zaghouan,Zaghouan,5.447158031342219
Villa,3.0,3.0,300.0,50000.0,Zaghouan,Autres villes,4.698970004336019
Villa,6.0,3.0,200.0,320000.0,Zaghouan,Zaghouan,5.505149978319906
Apartment,2.0,1.0,80.0,180000.0,Zaghouan,Autres villes,5.2552725051033065
Villa,3.0,1.0,230.0,75000.0,Zaghouan,Zaghouan,4.8750612633917
Villa,3.0,2.0,120.0,110000.0,Zaghouan,Zaghouan,5.041392685158225
Villa,3.0,1.0,100.0,80000.0,Zaghouan,Autres villes,4.903089986991944
Villa,5.0,2.0,640.0,250000.0,Zaghouan,Zaghouan,5.3979400086720375
Villa,5.0,1.0,312.0,250000.0,Zaghouan,Zaghouan,5.3979400086720375
Villa,3.0,1.0,220.0,220000.0,Zaghouan,Zaghouan,5.342422680822207
Villa,2.0,1.0,150.0,75000.0,Zaghouan,Ez-Zeriba,4.8750612633917
Villa,3.0,1.0,100.0,80000.0,Zaghouan,Autres villes,4.903089986991944
Villa,4.0,2.0,250.0,160000.0,Zaghouan,Autres villes,5.204119982655925
Villa,4.0,1.0,120.0,120000.0,Zaghouan,Ez-Zeriba,5.079181246047625
Villa,5.0,1.0,200.0,50000.0,Zaghouan,El Fahs,4.698970004336019
Villa,4.0,1.0,300.0,120000.0,Zaghouan,El Fahs,5.079181246047625
Villa,2.0,1.0,110.0,65000.0,Zaghouan,Bir Mchergua,4.812913356642856
Villa,1.0,1.0,80.0,85000.0,Zaghouan,Zaghouan,4.929418925714293
Villa,4.0,2.0,300.0,55000.0,Zaghouan,Saouaf,4.740362689494244
Villa,4.0,1.0,200.0,240000.0,Zaghouan,Autres villes,5.380211241711606
Villa,4.0,3.0,250.0,160000.0,Zaghouan,Autres villes,5.204119982655925
Villa,4.0,1.0,120.0,160000.0,Zaghouan,Ez-Zeriba,5.204119982655925
Villa,4.0,1.0,140.0,160000.0,Zaghouan,Zaghouan,5.204119982655925
Villa,3.0,1.0,170.0,90000.0,Sfax,Sfax,4.954242509439325
Apartment,3.0,1.0,68.0,60000.0,Sfax,Route Soukra,4.778151250383644
Apartment,1.0,1.0,52.0,114000.0,Sfax,Autres villes,5.056904851336473
Apartment,2.0,1.0,60.0,128000.0,Sfax,Sfax Ville,5.107209969647869
Villa,3.0,1.0,72.0,120000.0,Sfax,Autres villes,5.079181246047625
Villa,5.0,2.0,440.0,360000.0,Sfax,Route el Ain,5.556302500767287
Villa,5.0,2.0,350.0,300000.0,Sfax,Route el Ain,5.477121254719663
Villa,3.0,1.0,190.0,140000.0,Sfax,Autres villes,5.146128035678238
Villa,4.0,1.0,150.0,740000.0,Sfax,Route Soukra,5.869231719730976
Apartment,2.0,1.0,50.0,85000.0,Sfax,Route el Afrane,4.929418925714293
Villa,4.0,2.0,110.0,120000.0,Sfax,Sfax Ville,5.079181246047625
Villa,6.0,2.0,350.0,350000.0,Sfax,Autres villes,5.544068044350276
Apartment,3.0,1.0,180.0,140000.0,Sfax,Autres villes,5.146128035678238
Villa,4.0,2.0,80.0,86000.0,Sfax,Sakiet Eddaïer,4.934498451243568
Apartment,1.0,1.0,48.0,92625.0,Sfax,Sfax,4.966728220987385
Villa,2.0,1.0,120.0,120000.0,Sfax,Sfax,5.079181246047625
Villa,4.0,1.0,233.0,130000.0,Sfax,Autres villes,5.113943352306837
Villa,6.0,2.0,2000.0,650000.0,Sfax,Autres villes,5.812913356642856
Apartment,4.0,1.0,131.0,140000.0,Sfax,Sakiet Ezzit,5.146128035678238
Apartment,3.0,1.0,110.0,100000.0,Sfax,Sfax Ville,5.0
Villa,4.0,1.0,170.0,180000.0,Sfax,Route Mehdia,5.2552725051033065
Villa,3.0,1.0,120.0,200000.0,Sfax,Route Menzel Chaker,5.301029995663981
Villa,4.0,1.0,180.0,100000.0,Sfax,Route Menzel Chaker,5.0
Villa,2.0,1.0,150.0,45000.0,Sfax,Autres villes,4.653212513775344
Villa,7.0,2.0,185.0,170000.0,Sfax,Route Tunis,5.230448921378274
Villa,4.0,2.0,180.0,150000.0,Sfax,Route el Afrane,5.176091259055681
Apartment,3.0,2.0,165.0,260000.0,Sfax,Sfax,5.414973347970818
Apartment,3.0,1.0,160.0,140000.0,Sfax,Autres villes,5.146128035678238
Villa,4.0,1.0,1350.0,320000.0,Sfax,Sakiet Ezzit,5.505149978319906
Villa,4.0,1.0,390.0,130000.0,Sfax,Kerkennah,5.113943352306837
Villa,3.0,3.0,220.0,200000.0,Sfax,Thyna,5.301029995663981
Apartment,3.0,2.0,125.0,125000.0,Sfax,Sfax Ville,5.096910013008056
Apartment,3.0,2.0,115.0,120000.0,Sfax,Route Soukra,5.079181246047625
Villa,3.0,1.0,120.0,220000.0,Sfax,Sfax,5.342422680822207
Villa,4.0,1.0,100.0,78000.0,Sfax,Route Mehdia,4.892094602690481
Villa,5.0,2.0,320.0,390000.0,Sfax,Sakiet Eddaïer,5.5910646070265
Apartment,1.0,1.0,32.0,30000.0,Sfax,Autres villes,4.477121254719663
Apartment,3.0,1.0,125.0,160000.0,Sfax,Route Tunis,5.204119982655925
Apartment,2.0,1.0,86.0,95000.0,Sfax,Route Soukra,4.977723605288848
Apartment,4.0,1.0,88.0,140000.0,Sfax,Sakiet Eddaïer,5.146128035678238
Villa,4.0,2.0,730.0,390000.0,Sfax,Route el Afrane,5.5910646070265
Apartment,3.0,1.0,140.0,130000.0,Sfax,Autres villes,5.113943352306837
Villa,4.0,2.0,754.0,200000.0,Sfax,Route Tunis,5.301029995663981
Villa,4.0,1.0,178.0,135000.0,Sfax,Sakiet Ezzit,5.130333768495007
Villa,4.0,2.0,440.0,145000.0,Sfax,Autres villes,5.161368002234975
Apartment,2.0,1.0,107.0,150000.0,Sfax,Autres villes,5.176091259055681
Villa,4.0,2.0,135.0,90000.0,Sfax,Autres villes,4.954242509439325
Villa,3.0,1.0,100.0,80000.0,Sfax,Sfax,4.903089986991944
Villa,4.0,2.0,160.0,60000.0,Sfax,Autres villes,4.778151250383644
Villa,6.0,4.0,250.0,350000.0,Sfax,Kerkennah,5.544068044350276
Villa,6.0,1.0,1478.0,75000.0,Sfax,Autres villes,4.8750612633917
Villa,3.0,2.0,900.0,380000.0,Sfax,Route Mehdia,5.57978359661681
Villa,5.0,3.0,900.0,780000.0,Sfax,Autres villes,5.892094602690481
Villa,6.0,2.0,700.0,55000.0,Sfax,Autres villes,4.740362689494244
Villa,6.0,2.0,200.0,400000.0,Sfax,Sfax,5.6020599913279625
Villa,4.0,2.0,200.0,300000.0,Sfax,Sfax,5.477121254719663
Apartment,3.0,1.0,150.0,160000.0,Sfax,Sfax,5.204119982655925
Apartment,2.0,1.0,87.0,200000.0,Sfax,Autres villes,5.301029995663981
Villa,6.0,2.0,750.0,55000.0,Sfax,Route Soukra,4.740362689494244
Villa,5.0,1.0,684.0,650000.0,Sfax,Autres villes,5.812913356642856
Villa,4.0,1.0,120.0,68000.0,Sfax,Sfax Ville,4.832508912706237
Apartment,2.0,1.0,104.0,155000.0,Sfax,Route Menzel Chaker,5.190331698170292
Villa,5.0,2.0,500.0,350000.0,Sfax,Route el Afrane,5.544068044350276
Villa,4.0,3.0,900.0,380000.0,Sfax,Autres villes,5.57978359661681
Apartment,3.0,2.0,144.0,190000.0,Sfax,Route Tunis,5.278753600952829
Apartment,2.0,2.0,80.0,57000.0,Sfax,Sfax Ville,4.755874855672492
Villa,3.0,2.0,420.0,300000.0,Sfax,Mahrès,5.477121254719663
Villa,2.0,1.0,150.0,70000.0,Sfax,Autres villes,4.845098040014257
Apartment,4.0,1.0,90.0,80000.0,Sfax,Sfax Médina,4.903089986991944
Villa,3.0,1.0,140.0,50000.0,Sfax,Autres villes,4.698970004336019
Villa,3.0,1.0,350.0,135000.0,Sfax,Menzel Chaker,5.130333768495007
Villa,3.0,1.0,600.0,230000.0,Sfax,Kerkennah,5.361727836017593
Villa,6.0,4.0,580.0,350000.0,Sfax,Sakiet Eddaïer,5.544068044350276
Villa,7.0,3.0,460.0,550000.0,Sfax,Sfax,5.740362689494244
Villa,4.0,2.0,440.0,210000.0,Sfax,Sfax,5.32221929473392
Villa,2.0,1.0,138.0,132000.0,Sfax,Mahrès,5.12057393120585
Villa,6.0,2.0,450.0,330000.0,Sfax,Mahrès,5.518513939877887
Villa,5.0,2.0,440.0,395000.0,Sfax,Sakiet Eddaïer,5.596597095626461
Villa,5.0,1.0,168.0,110000.0,Sfax,Sfax Médina,5.041392685158225
Villa,5.0,2.0,460.0,350000.0,Sfax,Route Menzel Chaker,5.544068044350276
Villa,3.0,2.0,180.0,120000.0,Sfax,Sfax,5.079181246047625
Villa,6.0,3.0,340.0,480000.0,Sfax,Sfax,5.681241237375588
Villa,7.0,1.0,280.0,320000.0,Sfax,Thyna,5.505149978319906
Villa,3.0,1.0,300.0,180000.0,Sfax,Autres villes,5.2552725051033065
Apartment,3.0,1.0,160.0,280000.0,Sfax,Sfax Ville,5.447158031342219
Apartment,3.0,1.0,112.0,109000.0,Sfax,Sfax Ville,5.037426497940624
Villa,8.0,2.0,300.0,300000.0,Sfax,Sfax Ville,5.477121254719663
Apartment,2.0,1.0,80.0,95000.0,Sfax,Autres villes,4.977723605288848
Villa,8.0,4.0,585.0,350000.0,Sfax,Sakiet Eddaïer,5.544068044350276
Villa,3.0,1.0,100.0,85000.0,Sfax,Autres villes,4.929418925714293
Villa,4.0,2.0,370.0,90000.0,Sfax,Sfax Médina,4.954242509439325
Villa,3.0,1.0,140.0,145000.0,Sfax,Sfax Ville,5.161368002234975
Villa,4.0,2.0,150.0,100000.0,Sfax,Autres villes,5.0
Apartment,2.0,1.0,80.0,55000.0,Sfax,Sfax,4.740362689494244
Villa,4.0,1.0,450.0,185000.0,Sfax,Thyna,5.267171728403014
Villa,5.0,5.0,180.0,85000.0,Sfax,Route Tunis,4.929418925714293
Apartment,3.0,2.0,178.0,275000.0,Sfax,Sfax,5.439332693830263
Villa,3.0,2.0,240.0,62000.0,Sfax,Thyna,4.792391689498253
Apartment,4.0,2.0,170.0,350000.0,Sfax,Autres villes,5.544068044350276
Apartment,3.0,1.0,87.0,95000.0,Sfax,Autres villes,4.977723605288848
Villa,7.0,5.0,440.0,390000.0,Sfax,Autres villes,5.5910646070265
Apartment,3.0,1.0,75.0,90000.0,Sfax,Route Soukra,4.954242509439325
Villa,4.0,2.0,235.0,400000.0,Sfax,Route Soukra,5.6020599913279625
Villa,2.0,1.0,120.0,165000.0,Sfax,Mahrès,5.217483944213907
Villa,8.0,2.0,400.0,430000.0,Sfax,Autres villes,5.633468455579586
Villa,4.0,1.0,466.0,110000.0,Sfax,Sakiet Eddaïer,5.041392685158225
Villa,3.0,1.0,80.0,180000.0,Sfax,Autres villes,5.2552725051033065
Villa,7.0,3.0,300.0,330000.0,Sfax,Route Menzel Chaker,5.518513939877887
Villa,4.0,1.0,140.0,135000.0,Sfax,Autres villes,5.130333768495007
Villa,5.0,4.0,275.0,240000.0,Sfax,Sakiet Ezzit,5.380211241711606
Villa,3.0,1.0,140.0,90000.0,Sfax,Thyna,4.954242509439325
Villa,3.0,1.0,324.0,150000.0,Sfax,Autres villes,5.176091259055681
Villa,3.0,1.0,160.0,70000.0,Sfax,Route Tunis,4.845098040014257
Villa,6.0,3.0,500.0,490000.0,Sfax,Autres villes,5.690196080028514
Apartment,2.0,1.0,80.0,94000.0,Sfax,Autres villes,4.973127853599698
Villa,3.0,2.0,400.0,200000.0,Sfax,Mahrès,5.301029995663981
Villa,2.0,1.0,150.0,112000.0,Sfax,Route Menzel Chaker,5.049218022670182
Villa,5.0,2.0,360.0,400000.0,Sfax,Route Soukra,5.6020599913279625
Apartment,4.0,1.0,135.0,245000.0,Sfax,Autres villes,5.389166084364533
Apartment,3.0,1.0,180.0,150000.0,Sfax,Route el Ain,5.176091259055681
Villa,4.0,1.0,960.0,380000.0,Sfax,Autres villes,5.57978359661681
Villa,4.0,1.0,419.0,185000.0,Sfax,Thyna,5.267171728403014
Apartment,3.0,2.0,144.0,190000.0,Sfax,Route Tunis,5.278753600952829
Villa,3.0,2.0,500.0,80000.0,Sfax,Sfax,4.903089986991944
Apartment,3.0,1.0,80.0,52000.0,Sfax,Sfax,4.7160033436348
Villa,5.0,3.0,1680.0,970000.0,Sfax,Sfax,5.986771734266245
Villa,3.0,2.0,120.0,220000.0,Sfax,Route Tunis,5.342422680822207
Apartment,2.0,1.0,80.0,128000.0,Sfax,Sfax Ville,5.107209969647869
Villa,2.0,1.0,131.0,120000.0,Sfax,Sfax,5.079181246047625
Villa,4.0,1.0,165.0,140000.0,Sfax,Sfax,5.146128035678238
Villa,3.0,3.0,200.0,160000.0,Sfax,Mahrès,5.204119982655925
Apartment,1.0,1.0,52.0,61000.0,Sfax,Route Tunis,4.785329835010767
Villa,4.0,1.0,760.0,160000.0,Sfax,Sfax,5.204119982655925
Apartment,2.0,1.0,122.0,207000.0,Sfax,Autres villes,5.315970345456917
Villa,6.0,2.0,450.0,370000.0,Sfax,Route el Ain,5.568201724066995
Villa,3.0,1.0,120.0,65000.0,Sfax,Sfax,4.812913356642856
Villa,4.0,1.0,280.0,230000.0,Sfax,Route el Ain,5.361727836017593
Apartment,2.0,1.0,103.0,110000.0,Sfax,Sfax,5.041392685158225
Apartment,4.0,2.0,120.0,180000.0,Sfax,Sfax Médina,5.2552725051033065
Apartment,4.0,1.0,130.0,132000.0,Sfax,Sakiet Eddaïer,5.12057393120585
Villa,5.0,1.0,930.0,330000.0,Sfax,Sakiet Ezzit,5.518513939877887
Apartment,3.0,1.0,90.0,105000.0,Sfax,Route Menzel Chaker,5.021189299069938
Villa,4.0,1.0,176.0,163000.0,Sfax,Route el Afrane,5.212187604403958
Apartment,3.0,1.0,80.0,85000.0,Sfax,Sakiet Eddaïer,4.929418925714293
Villa,2.0,1.0,120.0,130000.0,Sfax,Menzel Chaker,5.113943352306837
Villa,4.0,1.0,450.0,140000.0,Sfax,Autres villes,5.146128035678238
Villa,4.0,2.0,235.0,400000.0,Sfax,Route Soukra,5.6020599913279625
Villa,4.0,1.0,120.0,140000.0,Sfax,Route Soukra,5.146128035678238
Villa,4.0,2.0,320.0,163000.0,Sfax,Mahrès,5.212187604403958
Villa,4.0,2.0,110.0,120000.0,Sfax,Autres villes,5.079181246047625
Apartment,3.0,1.0,90.0,53000.0,Sfax,Autres villes,4.724275869600789
Apartment,3.0,1.0,87.0,95000.0,Sfax,Sfax Ville,4.977723605288848
Apartment,3.0,1.0,62.0,90000.0,Sfax,Sfax Ville,4.954242509439325
Villa,5.0,4.0,275.0,240000.0,Sfax,Sakiet Ezzit,5.380211241711606
Apartment,3.0,2.0,100.0,100000.0,Sfax,Route el Afrane,5.0
Apartment,3.0,2.0,144.0,190000.0,Sfax,Route Tunis,5.278753600952829
Villa,3.0,2.0,200.0,230000.0,Sfax,Kerkennah,5.361727836017593
Apartment,3.0,2.0,128.0,210000.0,Sfax,Sfax,5.32221929473392
Apartment,2.0,1.0,108.0,139000.0,Sfax,Sfax,5.143014800254095
Apartment,3.0,2.0,173.0,290000.0,Sfax,Route el Afrane,5.4623979978989565
